# Time(s) Theta1(rad) Theta2(rad)
1.508999999999999986e+01 1.382736405977906813e+00 -1.441814510799593663e+01
1.509999999999999964e+01 1.349196372146675094e+00 -1.442547582982271592e+01
1.510999999999999943e+01 1.314593706547936280e+00 -1.443298503145207690e+01
1.512000000000000099e+01 1.278967935764165675e+00 -1.444060833460474136e+01
1.513000000000000078e+01 1.242367391541525201e+00 -1.444826668226199651e+01
1.514000000000000057e+01 1.204849425014798969e+00 -1.445586600699572699e+01
1.515000000000000036e+01 1.166480381034397995e+00 -1.446329729510999407e+01
1.516000000000000014e+01 1.127335273091412571e+00 -1.447043713736601234e+01
1.516999999999999993e+01 1.087497118985577771e+00 -1.447714881968490097e+01
1.517999999999999972e+01 1.047055903697221124e+00 -1.448328399270502942e+01
1.518999999999999950e+01 1.006107153478717375e+00 -1.448868492597481250e+01
1.520000000000000107e+01 9.647501275769235773e-01 -1.449318731300446217e+01
1.521000000000000085e+01 9.230856631796685585e-01 -1.449662354313681512e+01
1.522000000000000064e+01 8.812137406306531640e-01 -1.449882630751801571e+01
1.523000000000000043e+01 8.392308670453552111e-01 -1.449963235811732787e+01
1.524000000000000021e+01 7.972274047416862963e-01 -1.449888619987132721e+01
1.525000000000000000e+01 7.552849864438342387e-01 -1.449644347963151247e+01
1.525999999999999979e+01 7.134741626210734378e-01 -1.449217383914558432e+01
1.526999999999999957e+01 6.718524113065597048e-01 -1.448596303207454561e+01
1.528000000000000114e+01 6.304626097523863271e-01 -1.447771416063285876e+01
1.529000000000000092e+01 5.893320236802169765e-01 -1.446734795906292526e+01
1.530000000000000071e+01 5.484718187457829908e-01 -1.445480212973864020e+01
1.531000000000000050e+01 5.078770508666232697e-01 -1.444002980612249765e+01
1.532000000000000028e+01 4.675270460585305154e-01 -1.442299727666733666e+01
1.533000000000000007e+01 4.273860556382995113e-01 -1.440368112637106179e+01
1.533999999999999986e+01 3.874040536230820564e-01 -1.438206496341537921e+01
1.534999999999999964e+01 3.475175409015562322e-01 -1.435813587874850583e+01
1.535999999999999943e+01 3.076502272788249615e-01 -1.433188075106868808e+01
1.537000000000000099e+01 2.677134735570088075e-01 -1.430328246282063631e+01
1.538000000000000078e+01 2.276063875457846608e-01 -1.427231603873101129e+01
1.539000000000000057e+01 1.872154745775475304e-01 -1.423894466833896821e+01
1.540000000000000036e+01 1.464137463847904330e-01 -1.420311550565430103e+01
1.541000000000000014e+01 1.050591795873211109e-01 -1.416475509993127169e+01
1.541999999999999993e+01 6.299240075449381859e-02 -1.412376424168656364e+01
1.542999999999999972e+01 2.003344722948902784e-02 -1.408001195279881479e+01
1.543999999999999950e+01 -2.402257497798617608e-02 -1.403332829760503841e+01
1.545000000000000107e+01 -6.941112502956750530e-02 -1.398349566319284243e+01
1.546000000000000085e+01 -1.164052839579726856e-01 -1.393023822253894828e+01
1.547000000000000064e+01 -1.653241106024266327e-01 -1.387320963371008986e+01
1.548000000000000043e+01 -2.165414309131461490e-01 -1.381198001114760388e+01
1.549000000000000021e+01 -2.704922004311204331e-01 -1.374602592779689658e+01
1.550000000000000000e+01 -3.276686647555701049e-01 -1.367473394149958921e+01
1.550999999999999979e+01 -3.885872520871670455e-01 -1.359744374356077756e+01
1.551999999999999957e+01 -4.536849662907396774e-01 -1.351358787345147228e+01
1.553000000000000114e+01 -5.230765212310098944e-01 -1.342302370741608364e+01
1.554000000000000092e+01 -5.961327218267470363e-01 -1.332661407691994704e+01
1.555000000000000071e+01 -6.710866175850805915e-01 -1.322677217810994499e+01
1.556000000000000050e+01 -7.452547793605392989e-01 -1.312715594482860126e+01
1.557000000000000028e+01 -8.160773860916537004e-01 -1.303122855150290071e+01
1.558000000000000007e+01 -8.820357464080432752e-01 -1.294099328173263075e+01
1.558999999999999986e+01 -9.426939581845465987e-01 -1.285694584651225014e+01
1.559999999999999964e+01 -9.982532549313807291e-01 -1.277869869116202217e+01
1.561000000000000121e+01 -1.049158547062176927e+00 -1.270552744597293682e+01
1.562000000000000099e+01 -1.095889961478179631e+00 -1.263665804358722156e+01
1.563000000000000078e+01 -1.138880049543554929e+00 -1.257137908624720524e+01
1.564000000000000057e+01 -1.178490869783757278e+00 -1.250907159632551924e+01
1.565000000000000036e+01 -1.215014732207535753e+00 -1.244920651147459445e+01
1.566000000000000014e+01 -1.248682530428055104e+00 -1.239133213382916132e+01
1.566999999999999993e+01 -1.279673394668594977e+00 -1.233506012430715515e+01
1.567999999999999972e+01 -1.308123488411902180e+00 -1.228005299777561099e+01
1.568999999999999950e+01 -1.334133412759455295e+00 -1.222601383880859238e+01
1.570000000000000107e+01 -1.357774271062013316e+00 -1.217267817373164007e+01
1.571000000000000085e+01 -1.379092628961330780e+00 -1.211980770615006797e+01
1.572000000000000064e+01 -1.398114631988587320e+00 -1.206718560335835555e+01
1.573000000000000043e+01 -1.414849521553872336e+00 -1.201461306332299195e+01
1.574000000000000021e+01 -1.429292752925147569e+00 -1.196190694994531967e+01
1.575000000000000000e+01 -1.441428882125095345e+00 -1.190889833464071579e+01
1.575999999999999979e+01 -1.451234357065142477e+00 -1.185543181715067895e+01
1.576999999999999957e+01 -1.458680311556970866e+00 -1.180136552693844187e+01
1.578000000000000114e+01 -1.463735434600740959e+00 -1.174657170676788986e+01
1.579000000000000092e+01 -1.466368948999287047e+00 -1.169093778222539015e+01
1.580000000000000071e+01 -1.466553694931978846e+00 -1.163436780070857601e+01
1.581000000000000050e+01 -1.464269272363992291e+00 -1.157678409907490646e+01
1.582000000000000028e+01 -1.459505150158231235e+00 -1.151812902725133192e+01
1.583000000000000007e+01 -1.452263606993674516e+00 -1.145836652551826162e+01
1.583999999999999986e+01 -1.442562330577250584e+00 -1.139748333041186434e+01
1.584999999999999964e+01 -1.430436489721962356e+00 -1.133548958685238794e+01
1.586000000000000121e+01 -1.415940082392021182e+00 -1.127241865662086440e+01
1.587000000000000099e+01 -1.399146411496709375e+00 -1.120832598017909021e+01
1.588000000000000078e+01 -1.380147587859146485e+00 -1.114328692192278325e+01
1.589000000000000057e+01 -1.359053055529322540e+00 -1.107739364312487496e+01
1.590000000000000036e+01 -1.335987227298921054e+00 -1.101075115446285224e+01
1.591000000000000014e+01 -1.311086415593190280e+00 -1.094347280263726319e+01
1.591999999999999993e+01 -1.284495307962723265e+00 -1.087567550612261336e+01
1.592999999999999972e+01 -1.256363303635026574e+00 -1.080747510685013424e+01
1.593999999999999950e+01 -1.226840957572620239e+00 -1.073898211575081518e+01
1.595000000000000107e+01 -1.196076832760477382e+00 -1.067029816023195110e+01
1.596000000000000085e+01 -1.164214904267346640e+00 -1.060151325933250455e+01
1.597000000000000064e+01 -1.131392638362706649e+00 -1.053270401659710664e+01
1.598000000000000043e+01 -1.097739766513998738e+00 -1.046393270334376524e+01
1.599000000000000021e+01 -1.063377715816633096e+00 -1.039524714293593100e+01
1.600000000000000000e+01 -1.028419614530228010e+00 -1.032668126493899408e+01
1.601000000000000156e+01 -9.929707576404245284e-01 -1.025825617058540828e+01
1.601999999999999957e+01 -9.571294205663963828e-01 -1.018998156311656622e+01
1.603000000000000114e+01 -9.209879011723755005e-01 -1.012185739702959708e+01
1.603999999999999915e+01 -8.846336919153731104e-01 -1.005387563208873125e+01
1.605000000000000071e+01 -8.481506951671596850e-01 -9.986021995347364566e+00
1.605999999999999872e+01 -8.116204149156934777e-01 -9.918277681067669604e+00
1.607000000000000028e+01 -7.751230730738121188e-01 -9.850620936606373945e+00
1.608000000000000185e+01 -7.387386085479197284e-01 -9.783028493731279696e+00
1.608999999999999986e+01 -7.025475428667518063e-01 -9.715476834327461120e+00
1.610000000000000142e+01 -6.666316822171223233e-01 -9.647943258225792462e+00
1.610999999999999943e+01 -6.310746510994028613e-01 -9.580406752470718601e+00
1.612000000000000099e+01 -5.959622525368543089e-01 -9.512848654572350071e+00
1.612999999999999901e+01 -5.613826533000094710e-01 -9.445253104313300341e+00
1.614000000000000057e+01 -5.274263988180905027e-01 -9.377607283812666950e+00
1.614999999999999858e+01 -4.941862660870918744e-01 -9.309901446276793280e+00
1.616000000000000014e+01 -4.617569691410923216e-01 -9.242128737930963567e+00
1.617000000000000171e+01 -4.302347366214950841e-01 -9.174284820831001497e+00
1.617999999999999972e+01 -3.997167813115630186e-01 -9.106367305132444301e+00
1.619000000000000128e+01 -3.703006967814899686e-01 -9.038375009964239482e+00
1.619999999999999929e+01 -3.420838108140550893e-01 -8.970307068238119186e+00
1.621000000000000085e+01 -3.151625366584460131e-01 -8.902161903557148648e+00
1.621999999999999886e+01 -2.896317462495991424e-01 -8.833936087012814298e+00
1.623000000000000043e+01 -2.655842398167120311e-01 -8.765623126801322940e+00
1.624000000000000199e+01 -2.431103013503428389e-01 -8.697212172192944735e+00
1.625000000000000000e+01 -2.222974186800047436e-01 -8.628686681323024743e+00
1.626000000000000156e+01 -2.032301951939905760e-01 -8.560023056844178413e+00
1.626999999999999957e+01 -1.859904584965332841e-01 -8.491189228190519245e+00
1.628000000000000114e+01 -1.706576252125068249e-01 -8.422143197588690455e+00
1.628999999999999915e+01 -1.573093287408821039e-01 -8.352831506872169243e+00
1.630000000000000071e+01 -1.460223384237511746e-01 -8.283187585608011716e+00
1.630999999999999872e+01 -1.368737979650345438e-01 -8.213129922095514956e+00
1.632000000000000028e+01 -1.299428154769995125e-01 -8.142559972018311498e+00
1.633000000000000185e+01 -1.253124457925853530e-01 -8.071359693896710041e+00
1.633999999999999986e+01 -1.230721173815969710e-01 -7.999388583911307471e+00
1.635000000000000142e+01 -1.233205793359542640e-01 -7.926480015434112403e+00
1.635999999999999943e+01 -1.261694494803472233e-01 -7.852436697169951962e+00
1.637000000000000099e+01 -1.317474606967566075e-01 -7.777024996921467093e+00
1.637999999999999901e+01 -1.402054775921584839e-01 -7.699967900100523899e+00
1.639000000000000057e+01 -1.517222537377328484e-01 -7.620936458789578261e+00
1.639999999999999858e+01 -1.665106212193970536e-01 -7.539539907224135362e+00
1.641000000000000014e+01 -1.848230696870326040e-01 -7.455315519159491089e+00
1.642000000000000171e+01 -2.069539431504016369e-01 -7.367721512135238626e+00
1.642999999999999972e+01 -2.332315543949625425e-01 -7.276141520722660516e+00
1.644000000000000128e+01 -2.639852142806938806e-01 -7.179920455715503635e+00
1.644999999999999929e+01 -2.994571020887905055e-01 -7.078472559381186358e+00
1.646000000000000085e+01 -3.396118773908473054e-01 -6.971527348341318486e+00
1.646999999999999886e+01 -3.838164290003736046e-01 -6.859556126702390344e+00
1.648000000000000043e+01 -4.305143489638544874e-01 -6.744217839837413742e+00
1.649000000000000199e+01 -4.772869438479486748e-01 -6.628296083709301456e+00
1.650000000000000000e+01 -5.215634100957514674e-01 -6.514765518467655170e+00
1.651000000000000156e+01 -5.614665504100128102e-01 -6.405677830724751054e+00
1.651999999999999957e+01 -5.960827459962586561e-01 -6.301824810488918516e+00
1.653000000000000114e+01 -6.252074957492124163e-01 -6.203099097534502171e+00
1.653999999999999915e+01 -6.489972083881935250e-01 -6.108966926145932952e+00
1.655000000000000071e+01 -6.677380480724098843e-01 -6.018774125649793305e+00
1.655999999999999872e+01 -6.817326926238359563e-01 -5.931891081776396568e+00
1.657000000000000028e+01 -6.912560186118712480e-01 -5.847766256386234041e+00
1.658000000000000185e+01 -6.965434300895426700e-01 -5.765938116415513015e+00
1.658999999999999986e+01 -6.977927586093143342e-01 -5.686030986315648406e+00
1.660000000000000142e+01 -6.951710084246105481e-01 -5.607746072248495750e+00
1.660999999999999943e+01 -6.888222538834046782e-01 -5.530852104445576067e+00
1.662000000000000099e+01 -6.788752358170029311e-01 -5.455177082400957111e+00
1.662999999999999901e+01 -6.654501416202224240e-01 -5.380601402288405666e+00
1.664000000000000057e+01 -6.486644248202085850e-01 -5.307052191934650942e+00
1.664999999999999858e+01 -6.286376485040761075e-01 -5.234498543131698156e+00
1.666000000000000014e+01 -6.054953716917391704e-01 -5.162947323479638584e+00
1.667000000000000171e+01 -5.793721006002643392e-01 -5.092439292074920409e+00
1.667999999999999972e+01 -5.504133268119011380e-01 -5.023045303659193550e+00
1.669000000000000128e+01 -5.187766789625670727e-01 -4.954862451869012752e+00
1.669999999999999929e+01 -4.846322281137401267e-01 -4.888010065023641992e+00
1.671000000000000085e+01 -4.481620070070299611e-01 -4.822625528317064258e+00
1.671999999999999886e+01 -4.095588281183231150e-01 -4.758859958858821848e+00
1.673000000000000043e+01 -3.690245064772191275e-01 -4.696873794911690325e+00
1.674000000000000199e+01 -3.267676116687942001e-01 -4.636832392861637508e+00
1.675000000000000000e+01 -2.830008845490546987e-01 -4.578901737601555055e+00
1.676000000000000156e+01 -2.379384565690080833e-01 -4.523244375919762028e+00
1.676999999999999957e+01 -1.917930038043585139e-01 -4.470015673974239157e+00
1.678000000000000114e+01 -1.447729556317590427e-01 -4.419360486283113509e+00
1.678999999999999915e+01 -9.707986091248455018e-02 -4.371410304694334670e+00
1.680000000000000071e+01 -4.890599505420292759e-02 -4.326280935708060049e+00
1.680999999999999872e+01 -4.322692198512612105e-04 -4.284070732469447584e+00
1.682000000000000028e+01 4.817350415749962339e-02 -4.244859401034027258e+00
1.683000000000000185e+01 9.675798646418511118e-02 -4.208707350606980313e+00
1.683999999999999986e+01 1.451832915113817901e-01 -4.175655591485687879e+00
1.685000000000000142e+01 1.933275933777213740e-01 -4.145726123305760069e+00
1.685999999999999943e+01 2.410853746194600022e-01 -4.118922769863204714e+00
1.687000000000000099e+01 2.883673367431753287e-01 -4.095232407014672837e+00
1.687999999999999901e+01 3.351000206687462790e-01 -4.074626505462966009e+00
1.689000000000000057e+01 3.812251873223124754e-01 -4.057062910930727462e+00
1.689999999999999858e+01 4.266989809715440174e-01 -4.042487812328220187e+00
1.691000000000000014e+01 4.714909591363506403e-01 -4.030837792140162357e+00
1.692000000000000171e+01 5.155830218370147655e-01 -4.022041909032538776e+00
1.692999999999999972e+01 5.589682858714546398e-01 -4.016023755869347234e+00
1.694000000000000128e+01 6.016499591265331848e-01 -4.012703431138788801e+00
1.694999999999999929e+01 6.436402389018652803e-01 -4.011999394970892752e+00
1.696000000000000085e+01 6.849592728107750661e-01 -4.013830178928785131e+00
1.696999999999999886e+01 7.256342001488295113e-01 -4.018115932472346330e+00
1.698000000000000043e+01 7.656982905013586249e-01 -4.024779799994602669e+00
1.699000000000000199e+01 8.051901878291420900e-01 -4.033749127737286777e+00
1.700000000000000000e+01 8.441532610966706596e-01 -4.044956505835488159e+00
1.701000000000000156e+01 8.826350577125782193e-01 -4.058340651692468271e+00
1.701999999999999957e+01 9.206868483246098966e-01 -4.073847141172498354e+00
1.703000000000000114e+01 9.583632449668385567e-01 -4.091428988691738766e+00
1.703999999999999915e+01 9.957218651080189664e-01 -4.111047068473912880e+00
1.705000000000000071e+01 1.032823002443516769e+00 -4.132670353630292226e+00
1.705999999999999872e+01 1.069729249531373716e+00 -4.156275928451574231e+00
1.707000000000000028e+01 1.106504984800310121e+00 -4.181848683557421786e+00
1.708000000000000185e+01 1.143215621889910327e+00 -4.209380581957728573e+00
1.708999999999999986e+01 1.179926441784449054e+00 -4.238869276621848314e+00
1.710000000000000142e+01 1.216700787931462857e+00 -4.270315800297812103e+00
1.710999999999999943e+01 1.253597316406796391e+00 -4.303720927979933997e+00
1.712000000000000099e+01 1.290665911917636910e+00 -4.339079694705334944e+00
1.712999999999999901e+01 1.327941848918491763e+00 -4.376373507768442472e+00
1.714000000000000057e+01 1.365437857721939485e+00 -4.415559398247521194e+00
1.715000000000000213e+01 1.403134106068848919e+00 -4.456556439223522403e+00
1.716000000000000014e+01 1.440966902582797582e+00 -4.499230452272949599e+00
1.717000000000000171e+01 1.478818259933526891e+00 -4.543379960174738663e+00
1.717999999999999972e+01 1.516510108913449839e+00 -4.588728620238457623e+00
1.719000000000000128e+01 1.553807696745111100e+00 -4.634930377746001362e+00
1.719999999999999929e+01 1.590435375891721570e+00 -4.681591702443730796e+00
1.721000000000000085e+01 1.626103550111271501e+00 -4.728309079528460579e+00
1.721999999999999886e+01 1.660540105028159852e+00 -4.774712381466051703e+00
1.723000000000000043e+01 1.693516991217850709e+00 -4.820501122310949960e+00
1.724000000000000199e+01 1.724865050655249199e+00 -4.865464069175867934e+00
1.725000000000000000e+01 1.754475778666455765e+00 -4.909480550921139219e+00
1.726000000000000156e+01 1.782293459609257891e+00 -4.952508411527627885e+00
1.726999999999999957e+01 1.808302744688830233e+00 -4.994565771347024175e+00
1.728000000000000114e+01 1.832515793940790783e+00 -5.035712373749112736e+00
1.728999999999999915e+01 1.854961290618026837e+00 -5.076033719928506827e+00
1.730000000000000071e+01 1.875676088677862730e+00 -5.115629013933273406e+00
1.730999999999999872e+01 1.894699376097425114e+00 -5.154602712560811817e+00
1.732000000000000028e+01 1.912068870042077373e+00 -5.193058967754738298e+00
1.733000000000000185e+01 1.927818508316742729e+00 -5.231098185012795554e+00
1.733999999999999986e+01 1.941977177774949492e+00 -5.268815034228684802e+00
1.735000000000000142e+01 1.954568129651425901e+00 -5.306297407327519977e+00
1.735999999999999943e+01 1.965608833996025595e+00 -5.343625963354709185e+00
1.737000000000000099e+01 1.975111108180569897e+00 -5.380874019628074656e+00
1.737999999999999901e+01 1.983081411715063691e+00 -5.418107629290567218e+00
1.739000000000000057e+01 1.989521235284535505e+00 -5.455385736495843574e+00
1.740000000000000213e+01 1.994427547060079631e+00 -5.492760349908103912e+00
1.741000000000000014e+01 1.997793271082992428e+00 -5.530276693164403845e+00
1.742000000000000171e+01 1.999607785075759425e+00 -5.567973308642089059e+00
1.742999999999999972e+01 1.999857433200011414e+00 -5.605882103674090899e+00
1.744000000000000128e+01 1.998526050960527600e+00 -5.644028331928687692e+00
1.744999999999999929e+01 1.995595504151152833e+00 -5.682430510890609021e+00
1.746000000000000085e+01 1.991046242694356705e+00 -5.721100277036549997e+00
1.746999999999999886e+01 1.984857871110984551e+00 -5.760042184275103061e+00
1.748000000000000043e+01 1.977009736217742786e+00 -5.799253452589864466e+00
1.749000000000000199e+01 1.967481531526150684e+00 -5.838723675876957842e+00
1.750000000000000000e+01 1.956253916308664964e+00 -5.878434499604175301e+00
1.751000000000000156e+01 1.943309145034973540e+00 -5.918359281237588476e+00
1.751999999999999957e+01 1.928631700600483834e+00 -5.958462747255637737e+00
1.753000000000000114e+01 1.912208923649036940e+00 -5.998700662421581065e+00
1.753999999999999915e+01 1.894031626603255969e+00 -6.039019528652320723e+00
1.755000000000000071e+01 1.874094679468152114e+00 -6.079356331641728062e+00
1.755999999999999872e+01 1.852397552137910353e+00 -6.119638354232233901e+00
1.757000000000000028e+01 1.828944797193858607e+00 -6.159783074848930617e+00
1.758000000000000185e+01 1.803746454814195044e+00 -6.199698169617506416e+00
1.758999999999999986e+01 1.776818361236848887e+00 -6.239281634601443471e+00
1.760000000000000142e+01 1.748182342742799378e+00 -6.278422042745466669e+00
1.760999999999999943e+01 1.717866277035132505e+00 -6.316998944867198595e+00
1.762000000000000099e+01 1.685904006053720705e+00 -6.354883423825614663e+00
1.762999999999999901e+01 1.652335087394117608e+00 -6.391938798838039837e+00
1.764000000000000057e+01 1.617204372870473694e+00 -6.428021476879432150e+00
1.765000000000000213e+01 1.580561406521081347e+00 -6.462981940756536758e+00
1.766000000000000014e+01 1.542459642095262096e+00 -6.496665847952938222e+00
1.767000000000000171e+01 1.502955480188865378e+00 -6.528915214349027885e+00
1.767999999999999972e+01 1.462107129379590642e+00 -6.559569650447055977e+00
1.769000000000000128e+01 1.419973306322929618e+00 -6.588467596807339177e+00
1.769999999999999929e+01 1.376611787008304111e+00 -6.615447508522265707e+00
1.771000000000000085e+01 1.332077822800259881e+00 -6.640348935330268709e+00
1.771999999999999886e+01 1.286422444612006499e+00 -6.663013421790811464e+00
1.773000000000000043e+01 1.239690667879636887e+00 -6.683285161012048725e+00
1.774000000000000199e+01 1.191919610448981981e+00 -6.701011334127871422e+00
1.775000000000000000e+01 1.143136534435071017e+00 -6.716042051895802167e+00
1.776000000000000156e+01 1.093356799877491126e+00 -6.728229827198366486e+00
1.776999999999999957e+01 1.042581720491199126e+00 -6.737428502975975064e+00
1.778000000000000114e+01 9.907962878508143056e-01 -6.743491555030196594e+00
1.778999999999999915e+01 9.379666975452437550e-01 -6.746269693015381819e+00
1.780000000000000071e+01 8.840376204637173663e-01 -6.745607678811590624e+00
1.780999999999999872e+01 8.289291200859999487e-01 -6.741340293848009146e+00
1.782000000000000028e+01 7.725331241311501618e-01 -6.733287392410977290e+00
1.783000000000000185e+01 7.147093881328900888e-01 -6.721248073767648989e+00
1.783999999999999986e+01 6.552809870401218317e-01 -6.704994159629808159e+00
1.785000000000000142e+01 5.940296672202068917e-01 -6.684263611717579323e+00
1.785999999999999943e+01 5.306920362110186806e-01 -6.658755468089307961e+00
1.787000000000000099e+01 4.649590475250528487e-01 -6.628129998564191716e+00
1.787999999999999901e+01 3.964842977428331694e-01 -6.592022109989120970e+00
1.789000000000000057e+01 3.249125918893482901e-01 -6.550084371656510029e+00
1.790000000000000213e+01 2.499497324700972190e-01 -6.502089224845662763e+00
1.791000000000000014e+01 1.715025923204392400e-01 -6.448130784908551405e+00
1.792000000000000171e+01 8.990056113743360999e-02 -6.388940054087494325e+00
1.792999999999999972e+01 6.115643140998598681e-03 -6.326193304796201566e+00
1.794000000000000128e+01 -7.825241232127577717e-02 -6.262480021608120673e+00
1.794999999999999929e+01 -1.614033299850845260e-01 -6.200679734981284774e+00
1.796000000000000085e+01 -2.419255114080521574e-01 -6.143107348358206821e+00
1.796999999999999886e+01 -3.190841989674425005e-01 -6.091089218708065189e+00
1.798000000000000043e+01 -3.927241496833507872e-01 -6.045093102760247028e+00
1.799000000000000199e+01 -4.630296554793452701e-01 -6.005067065213365751e+00
1.800000000000000000e+01 -5.303283853945953696e-01 -5.970720055951696636e+00
1.801000000000000156e+01 -5.949785928746849084e-01 -5.941685415653497060e+00
1.801999999999999957e+01 -6.573165616178839876e-01 -5.917598631627909889e+00
1.803000000000000114e+01 -7.176368859134372169e-01 -5.898127692639167918e+00
1.803999999999999915e+01 -7.761882063660118236e-01 -5.882980669032401799e+00
1.805000000000000071e+01 -8.331753634780512119e-01 -5.871903503702672111e+00
1.805999999999999872e+01 -8.887637497221984040e-01 -5.864674211154959238e+00
1.807000000000000028e+01 -9.430840411074344898e-01 -5.861096268017748301e+00
1.808000000000000185e+01 -9.962366130973847600e-01 -5.860992358622796772e+00
1.808999999999999986e+01 -1.048295440522534649e+00 -5.864198908820834610e+00
1.810000000000000142e+01 -1.099311487716047475e+00 -5.870561519877541379e+00
1.810999999999999943e+01 -1.149315667922528705e+00 -5.879931283906519646e+00
1.812000000000000099e+01 -1.198321465952775888e+00 -5.892161914004747203e+00
1.812999999999999901e+01 -1.246327308594559868e+00 -5.907107608795282516e+00
1.814000000000000057e+01 -1.293318750079308188e+00 -5.924621569479112004e+00
1.815000000000000213e+01 -1.339270520154851596e+00 -5.944555089987401786e+00
1.816000000000000014e+01 -1.384148464892224650e+00 -5.966757143371625993e+00
1.817000000000000171e+01 -1.427911395488772328e+00 -5.991074389458232119e+00
1.817999999999999972e+01 -1.470512847957715863e+00 -6.017351531288330335e+00
1.819000000000000128e+01 -1.511902748882000713e+00 -6.045431949268516902e+00
1.819999999999999929e+01 -1.552028977014762168e+00 -6.075158543468416994e+00
1.821000000000000085e+01 -1.590838806895591429e+00 -6.106374721663493155e+00
1.821999999999999886e+01 -1.628280220882872831e+00 -6.138925473248655784e+00
1.823000000000000043e+01 -1.664303076791313618e+00 -6.172658475472728057e+00
1.824000000000000199e+01 -1.698860121557573377e+00 -6.207425189204110794e+00
1.825000000000000000e+01 -1.731907840866979464e+00 -6.243081893071313004e+00
1.826000000000000156e+01 -1.763407146960488836e+00 -6.279490646804396725e+00
1.826999999999999957e+01 -1.793323899663543886e+00 -6.316520139035242565e+00
1.828000000000000114e+01 -1.821629267314396783e+00 -6.354046413651754044e+00
1.828999999999999915e+01 -1.848299935011217254e+00 -6.391953462845798128e+00
1.830000000000000071e+01 -1.873318170661370408e+00 -6.430133683198741679e+00
1.830999999999999872e+01 -1.896671761711250515e+00 -6.468488197050019650e+00
1.832000000000000028e+01 -1.918353837647026605e+00 -6.506927045114266228e+00
1.833000000000000185e+01 -1.938362593160201763e+00 -6.545369258059067441e+00
1.833999999999999986e+01 -1.956700930754584400e+00 -6.583742825186971181e+00
1.835000000000000142e+01 -1.973376037035221353e+00 -6.621984569036399648e+00
1.835999999999999943e+01 -1.988398907852796604e+00 -6.660039942038388006e+00
1.837000000000000099e+01 -2.001783839197687875e+00 -6.697862764350179354e+00
1.837999999999999901e+01 -2.013547896593781861e+00 -6.735414918214973845e+00
1.839000000000000057e+01 -2.023710372433968896e+00 -6.772666009288494493e+00
1.840000000000000213e+01 -2.032292243695534406e+00 -6.809593016923562558e+00
1.841000000000000014e+01 -2.039315635991267861e+00 -6.846179940562375776e+00
1.842000000000000171e+01 -2.044803300487114228e+00 -6.882417455382338289e+00
1.842999999999999972e+01 -2.048778107633907997e+00 -6.918302588899955197e+00
1.844000000000000128e+01 -2.051262560181338568e+00 -6.953838425847780336e+00
1.844999999999999929e+01 -2.052278326317578117e+00 -6.989033848981233810e+00
1.846000000000000085e+01 -2.051845792704155791e+00 -7.023903322509928771e+00
1.846999999999999886e+01 -2.049983635737866461e+00 -7.058466722310357433e+00
1.848000000000000043e+01 -2.046708409342899326e+00 -7.092749216841058413e+00
1.849000000000000199e+01 -2.042034146555180119e+00 -7.126781200939603877e+00
1.850000000000000000e+01 -2.035971972449155842e+00 -7.160598283078480009e+00
1.851000000000000156e+01 -2.028529726125782862e+00 -7.194241325234537854e+00
1.851999999999999957e+01 -2.019711592937217137e+00 -7.227756530199954454e+00
1.853000000000000114e+01 -2.009517745534860733e+00 -7.261195570726139081e+00
1.853999999999999915e+01 -1.997944004754657055e+00 -7.294615741069862658e+00
1.855000000000000071e+01 -1.984981524466559621e+00 -7.328080116533589816e+00
1.855999999999999872e+01 -1.970616536789431050e+00 -7.361657666766572738e+00
1.857000000000000028e+01 -1.954830174455371550e+00 -7.395423286122820627e+00
1.858000000000000185e+01 -1.937598446478517866e+00 -7.429457633068741629e+00
1.858999999999999986e+01 -1.918892454600063191e+00 -7.463846643600747122e+00
1.860000000000000142e+01 -1.898678973972030670e+00 -7.498680533860346387e+00
1.860999999999999943e+01 -1.876921605340771348e+00 -7.534051996010187047e+00
1.862000000000000099e+01 -1.853582765692519452e+00 -7.570053191668943526e+00
1.862999999999999901e+01 -1.828626833553646414e+00 -7.606771088251448987e+00
1.864000000000000057e+01 -1.802024867470629621e+00 -7.644280528929852103e+00
1.865000000000000213e+01 -1.773761180790155878e+00 -7.682634615833255687e+00
1.866000000000000014e+01 -1.743841880391349797e+00 -7.721852233136181631e+00
1.867000000000000171e+01 -1.712304802865330489e+00 -7.761903483966314354e+00
1.867999999999999972e+01 -1.679229324752954611e+00 -7.802695173624467628e+00
1.869000000000000128e+01 -1.644743270166728832e+00 -7.844060256300563694e+00
1.869999999999999929e+01 -1.609023399522560682e+00 -7.885756239241683119e+00
1.871000000000000085e+01 -1.572286684519619504e+00 -7.927476566220443388e+00
1.871999999999999886e+01 -1.534772330212198499e+00 -7.968875155190054294e+00
1.873000000000000043e+01 -1.496718297754736415e+00 -8.009598924231454475e+00
1.874000000000000199e+01 -1.458338611421499342e+00 -8.049319533695467044e+00
1.875000000000000000e+01 -1.419807143249231851e+00 -8.087756329419272916e+00
1.876000000000000156e+01 -1.381250404873824555e+00 -8.124686858608376028e+00
1.876999999999999957e+01 -1.342748428981918485e+00 -8.159946147987913179e+00
1.878000000000000114e+01 -1.304340889334024922e+00 -8.193418659661583447e+00
1.878999999999999915e+01 -1.266035413310822699e+00 -8.225027141905107086e+00
